seed,split_id,eps,model,val_mae
0,2,0.2,GBM_grid_1_AutoML_3_20260603_194012_model_2,6.181898003345405
0,2,0.2,GBM_grid_1_AutoML_3_20260603_194012_model_3,6.213336967959146
0,2,0.2,GBM_3_AutoML_3_20260603_194012,6.2213699397663165
0,2,0.2,XGBoost_grid_1_AutoML_3_20260603_194012_model_5,6.22482347586906
0,2,0.2,GBM_grid_1_AutoML_3_20260603_194012_model_1,6.252027341680787
0,2,0.2,XGBoost_grid_1_AutoML_3_20260603_194012_model_2,6.25890206573182
0,2,0.2,GBM_2_AutoML_3_20260603_194012,6.260011545158089
0,2,0.2,XGBoost_grid_1_AutoML_3_20260603_194012_model_1,6.335835540440868
0,2,0.2,GBM_5_AutoML_3_20260603_194012,6.351877108795958
0,2,0.2,DRF_1_AutoML_3_20260603_194012,6.380253176785301
0,2,0.2,XRT_1_AutoML_3_20260603_194012,6.420048986329056
0,2,0.2,XGBoost_2_AutoML_3_20260603_194012,6.424782679654813
0,2,0.2,XGBoost_1_AutoML_3_20260603_194012,6.502972089462807
0,2,0.2,XGBoost_3_AutoML_3_20260603_194012,6.505375517379475
0,2,0.2,XGBoost_grid_1_AutoML_3_20260603_194012_model_6,6.532874463342286
0,2,0.2,XGBoost_grid_1_AutoML_3_20260603_194012_model_3,6.618853367304186
0,2,0.2,XGBoost_grid_1_AutoML_3_20260603_194012_model_4,6.7121607407678585
0,2,0.2,GLM_1_AutoML_3_20260603_194012,7.293469813486189
0,2,0.3,GBM_1_AutoML_3_20260603_194012,6.122588019822103
0,2,0.3,GBM_4_AutoML_3_20260603_194012,6.172187061921181
0,2,0.3,GBM_grid_1_AutoML_3_20260603_194012_model_2,6.181898003345405
0,2,0.3,GBM_grid_1_AutoML_3_20260603_194012_model_3,6.213336967959146
0,2,0.3,GBM_3_AutoML_3_20260603_194012,6.2213699397663165
0,2,0.3,XGBoost_grid_1_AutoML_3_20260603_194012_model_5,6.22482347586906
0,2,0.3,GBM_grid_1_AutoML_3_20260603_194012_model_1,6.252027341680787
0,2,0.3,XGBoost_grid_1_AutoML_3_20260603_194012_model_2,6.25890206573182
0,2,0.3,GBM_2_AutoML_3_20260603_194012,6.260011545158089
0,2,0.3,XGBoost_grid_1_AutoML_3_20260603_194012_model_1,6.335835540440868
0,2,0.3,GBM_5_AutoML_3_20260603_194012,6.351877108795958
0,2,0.3,DRF_1_AutoML_3_20260603_194012,6.380253176785301
0,2,0.3,XRT_1_AutoML_3_20260603_194012,6.420048986329056
0,2,0.3,XGBoost_2_AutoML_3_20260603_194012,6.424782679654813
0,2,0.3,XGBoost_1_AutoML_3_20260603_194012,6.502972089462807
0,2,0.3,XGBoost_3_AutoML_3_20260603_194012,6.505375517379475
0,2,0.3,XGBoost_grid_1_AutoML_3_20260603_194012_model_6,6.532874463342286
0,2,0.3,XGBoost_grid_1_AutoML_3_20260603_194012_model_3,6.618853367304186
0,2,0.3,XGBoost_grid_1_AutoML_3_20260603_194012_model_4,6.7121607407678585
0,2,0.3,GLM_1_AutoML_3_20260603_194012,7.293469813486189
1,0,0.02,GBM_1_AutoML_4_20260603_201236,5.445871044159001
1,0,0.02,GBM_4_AutoML_4_20260603_201236,5.451058257656719
1,0,0.02,GBM_2_AutoML_4_20260603_201236,5.461356101622271
1,0,0.02,GBM_3_AutoML_4_20260603_201236,5.483231722315146
1,0,0.02,GBM_5_AutoML_4_20260603_201236,5.513162345240144
1,0,0.02,DRF_1_AutoML_4_20260603_201236,5.536977643311734
1,0,0.02,GBM_grid_1_AutoML_4_20260603_201236_model_1,5.542112364909683
1,0,0.05,GBM_1_AutoML_4_20260603_201236,5.445871044159001
1,0,0.05,GBM_4_AutoML_4_20260603_201236,5.451058257656719
1,0,0.05,GBM_2_AutoML_4_20260603_201236,5.461356101622271
